para_id,source_doc_id,para_index,source_title,human_paragraph,ai_paragraph,generation_success
51737,4154,23,온정리 전투,한편 제19연대는 김준교 소령이 이끄는 제1대대를 양강동까지 진출시켜 제7연대의 배후로 침습하려는 중공군을 저지하였으며 김욱전 소령이 이끄는 제2대대는 07:00에 풍중리 일대를 점령하여 중공군의 후속부대를 억류견제 하였고 박철 소령이 이끄는 제3대대는 07:30에 접적한 중공군을 격파하고 501고지에 이르렀으나 19:00에는 1개 대대 규모의 중공군이 다시 침공하였으므로 치열한 교전 끝에 이를 진전에서 격퇴하고 계속 고수작전에 임하였다.,"한편 제19연대는 김준교 소령이 이끄는 제1대대를 양강동까지 진출시켜 제7연대의 배후로 침습하려는 중공군을 저지했고, 김욱전 소령이 이끄는 제2대대는 오전 07시 풍중리 일대를 점령해 중공군의 후속 부대를 억류·견제하였다. 박철 소령이 이끄는 제3대대는 오전 07시 30분에 접전한 중공군을 격파해 501고지에 진입했지만, 오후 19시 시점에 1개 대대 규모의 중공군이 재침공해 치열한 교전 끝에 이 진전에서 격퇴함으로써 계속 고수작전에 임하였다.",True
51738,4154,24,온정리 전투,"제2연대는 태평에서 계속하여 분산병력을 집결시키고 있었으며, 묘향산에서 06:00에 출발한 제3대대의 주력이 12:00에 태평에 도착하게 되자 제 1대대와 제 3대대의 재편성을 끝마치고 사주경계에 임하였으며 제2대대는 이날 13:00에 용문을 출발하여 원리를 향해 기동하고 있었다.","제2연대는 태평에서 계속 분산병력을 집결시키고 있었으며, 묘향산에서 06:00에 출발한 제3대대 주력이 12:00에 태평에 도착하자 제1대대와 제3대대의 재편성을 마치고 사주경계에 임하였으며, 제2대대는 이날 13:00에 용문을 출발하여 원리를 향해 기동하고 있었다.",True
51739,4154,25,온정리 전투,"한편 제19연대는 온정리를 다시 탈환하기 위하여 제1대대를 양강동으로부터 동림산록의 용연동으로 진출시켜 제 2대대와 함께 협공할 준비를 갖추도록 하였으며, 제2대대는 계속 풍중리에서 방어에 임하고 있을 때 18:00에 내습한 약 1개 중대 규모의 중공군을 격퇴하고 제1대대와 함께 온정리로 진격할 준비를 갖추고 있었다.",한편 제19연대는 온정리를 다시 탈환하기 위하여 제1대대를 양강동에서 동림산록의 용연동으로 진출시켜 제2대대와 함께 협공할 준비를 갖추도록 하였다. 제2대대는 계속 풍중리에서 방어를 수행 중일 때 18:00에 내습해온 약 1개 중대 규모의 중공군을 격퇴하고 제1대대와 함께 온정리로 진격할 준비를 갖추고 있었다.,True
51740,4154,26,온정리 전투,이때 제3대대는 계속 501고지에서 중공군의 진출을 저지하고 있었으며 온정리를 확보한 중공군은 병력을 증강하여 희천을 침공할 기도 하에 동진을 재촉하며 이날 18:30에는 1개 대대 규모의 병력으로 상투적인 야간침습을 감행하여 왔다.,이때 제3대대는 계속 501고지에서 중공군의 진출을 저지하고 있었으며 온정리를 확보한 중공군은 병력을 증강하여 희천을 침공할 기도 하에 동진을 재촉하며 이날 18:30에는 1개 대대 규모의 병력으로 상투적인 야간 침습을 감행하고 왔다.,True
51741,4154,27,온정리 전투,이때 제3대대는 화력을 집중하여 결전을 강요한 끝에 일단 이를 저지 격멸하는데 성공하였으나 중공군은 계속 병력을 증강 투입하여 완강히 공격을 계속하는 한편 대대를 포위 하려고 전력을 집중하고 있었다.,이때 제3대대는 화력을 집중해 결전을 강요한 끝에 일단 이에 대한 저지를 달성하고 격멸하는데 성공하였으나 중공군은 계속 병력을 증강 투입하며 완강히 공격을 계속하는 동시에 대대를 포위하려 전력을 집중하고 있었다.,True
51742,4154,28,온정리 전투,제2연대는 전방의 제19연대 상황이 불리하여 전면적으로 위협을 받게 되자 재편성된 제1대대와 제3대대의 병력을 태평남방 3km 지점의 346고지 부근으로 이동하고 방어진을 형성하였으나 18:00에 사단으로부터 『구장동으로 집결하라』는 긴급명령을 받고 이동하기 시작하였으며 제 2대대는 03:00에 원리에 도착하여 휴식을 한 다음 13:00에 개천으로 향하였다.,"제2연대는 전방의 제19연대 상황이 불리하여 전면적으로 위협을 받게 되자, 재편성된 제1대대와 제3대대의 병력을 태평남방 3km 지점의 346고지 부근으로 이동시키고 방어진을 형성하였으나, 18시 사단으로부터『구장동으로 집결하라』는 긴급명령을 받고 이동하기 시작하였으며, 제2대대는 03시 원리에 도착해 휴식을 한 뒤 13시 개천으로 향하였다.",True
51743,4154,29,온정리 전투,한편 제19연대는 제2대대가 02:00에 불의의 기습을 받아 혼란 상태에 빠지자 김준교 소령이 지휘하는 제1대대를 직동으로 급히 이동케 하여 중공군의 측후방으로부터 지원공격토록 하였다.,"한편, 제19연대는 제2대대가 02:00에 불의의 기습을 받아 혼란 상태에 빠지자, 김준교 소령이 지휘하는 제1대대를 직동으로 급히 이동시켜 중공군의 측후방으로부터 지원공격토록 하였다.",True
51744,4154,30,온정리 전투,또 제1대대가 직동에 도착하여 06:00부터 공격을 시작하게 되자 동림산록의 405고지 일대에서 1개 대대 규모의 적이 완강히 저항하므로 제2중대를 정면에서 견제토록 하는 한편 제1중대로서 온정리로 통하는 도로 양측에 중공군을 추격한 다음 제 2대대를 지원하였으며 제3중대는 제4중대의 지원 하에 장동 뒷산의 중공군을 공격토록 하였으나 중공군은 완강히 저항할 뿐만 아니라 계속 증원하여 11:00에는 인해전술을 감행 하기에 이르렀다.,"관련 보고에 따르면, 제1대대가 직동에 도착한 뒤 06:00부터 공격을 개시하자, 동림산록 405고지 일대에서 한 대대 규모의 적이 완강히 저항하자 제2중대를 정면에서 견제하도록 했으며, 동시에 제1중대는 온정리를 통하는 도로 양쪽에 중공군을 추격해 제2대대를 지원하고, 제3중대는 제4중대의 지원 하에 장동 뒷산의 중공군을 공격하도록 지시했으나, 중공군은 완강히 저항할 뿐만 아니라 지속적으로 증원하여 11:00에는 “인지전술”을 감행하게 이기에 이르렀다.",True
51745,4154,31,온정리 전투,이로써 쌍방간에 치열한 혈전이 전개되었으나 중공군은 독전대의 총부리 앞에 몰려 주문을 읽으면서 광란하므로 제1대대 마저 드디어 분전상태에 빠지게 되었다.,이로써 쌍방에는 치열한 혈전이 전개되었으나 중공군은 독전대의 총부리 앞에 몰려 주문을 읽으면서 광란하므로 제1대대는 마저 드디어 분전상태에 빠지게 되었다.,True
51746,4154,32,온정리 전투,이날 제2연대는 전연대가 개천에 도착하여 제1대대와 제2대대는 부대를 재정비 하였으며 제3대대는 군단명령에 따라 개천의 경비에 임하였다.,"이날 제2연대는 전연대가 개천에 도착함에 따라 제1대대와 제2대대는 부대를 재정비하였으며, 제3대대는 군단명령에 따라 개천의 경비에 임하였다.",True
51747,4154,33,온정리 전투,한편 제19연대는 제3대대가 온정리 일대에서 병력을 수습하여 사주경계를 실시하고 있다가 명에 의거 유상동을 경유하여 개천으로 이동하였고 제1대대 및 제2대대의 분산병력도 적진을 돌파하고 속속 개천에 도착되고 있었다.,"한편 제19연대는 제3대대가 온정리 일대에서 병력을 수습해 사주경계를 시행하던 중, 명령에 따라 유상동을 경유해 개천으로 이동하였고, 제1대대 및 제2대대의 분산병력도 적진을 돌파해 속속 개천에 도착하고 있었다.",True
51748,4154,34,온정리 전투,"10월 24일부터 10월 30일까지 7일간에 걸친 초산 및 온정리 부근에서 벌어진 전투로 제6사단은 약 4:1의 대병력과 불의에 대치하게 되어 선전감투를 하였으나 급작스럽게 침공한 중공군의 인해전술로 인하여 민족의 숙원인 통일을 목전에 두고 국경에서 물러서야 하는 쓰라림을 겪었고 특히 제7연대는 부연대장 최영수 중령, 제2대대장 김종수 중령, 제3대대장 조한섭 소령이 포로가 되었으며 중대장 12명 중 5명이 전사했다.","10월 24일부터 10월 30일까지 7일간에 걸친 초산 및 온정리 부근에서 벌어진 전투에서 제6사단은 약 4:1의 대병력과 불의에 직면해 선전감투를 벌였으나 급작스러운 중공군의 침공과 인지전술로 인해 민족 통일의 목표를 앞두고 국경에서 물러서는 고뇌를 겪었고, 특히 제7연대는 부연대장 최영수 중령, 제2대대장 김종수 중령, 제3대대장 조한섭 소령이 포로가 되었으며 중대장 12명 중 5명이 전사했다.",True
51749,4154,35,온정리 전투,10월 25일 반격전을 개시한 중공군은 10월 26일 온정리를 탈환하고 제7연대가 초산 및 고장에서 물러서자 계속하여 501고지에서 제19연대 3대대의 방어진을 돌파하여 희천으로 향하는 동시에 그 주력은 병요지지 상의 요충인 청천강선으로 남진을 계속하였다.,"10월 25일 반격전을 개시한 중공군은, 10월 26일 온정리를 탈환하고, 제7연대가 초산과 고장에서 물러서자, 이어서 501고지에서 제19연대 3대대의 방어진을 돌파하여 희천으로 향하는 동시에 그 주력은 병요지지 상의 요충인 청천강선으로 남진을 계속하였다.",True
51750,4154,36,온정리 전투,"즉 중공군 제40군의 주력은 온정리와 태평을 침공한 다음 우익 제8사단의 정면으로 침입한 중공군 제38군과 희천에서 합류하여, 국군의 제7사단 및 제8사단이 형성하고 있는 청천강 방어선의 종심깊이 침습을 감행하며 계속 남하를 기도하였고, 좌익 제1사단의 정면으로 침공한 중공군 제39군은 운산을 거쳐 영변과 개천으로 침략을 계속하였다.","중공군 제40군은 온정리와 태평을 침공한 뒤, 우익 제8사단의 정면으로 침입한 중공군 제38군과 희천에서 합류하여 국군의 제7사단 및 제8사단이 형성하고 있는 청천강 방어선의 종심 깊이 침습을 감행하며 남하를 기도하였고. 좌익 제1사단의 정면으로 침공한 중공군 제39군은 운산을 거쳐 영변과 개천으로 침략을 계속하였다.",True
51751,4154,37,온정리 전투,이때의 중공군은 산악지대에서 준동하던 북한군의 패잔병과 합세하여 인해전법을 감행하며 수도 평양에 이르는 요충인 청천강 방어선을 돌파하기 위하여 광분하고 있었다.,"이때의 중공군은 산악지대에서 진격하던 북한군의 패잔병과 결합하여 흑갈색 전술을 시도하며, 수도 평양에 이르는 핵심 요충인 청천강 방어선을 돌파하기 위해 급진적으로 움직이고 있었다.",True
53719,4293,0,군필자 가산점 제도,"병역 가산점 제도, 병역 보상 제도 또는 군필자 보상 제도는 병역의 의무를 이행한 군복무자에 대한 보상 또는 우대 혜택을 말한다. 군 가산점, 군필자 보상 혜택 등으로도 부른다. 이화여대생 5명과 연세대 장애 남학생의 98헌마363 헌법소원에 의해 폐지되었다.","병역 가산점 제도, 병역 보상 제도, 그리고 군필자 보상 제도는 군복무를 이행한 군인에게 부여되는 보상과 우대 혜택을 말한다. 이를 군 가산점, 군필자 보상 혜택 등으로도 부른다. 이화여대생 5명과 연세대 장애 남학생의 98헌마363 헌법소원에 의해 폐지되었다.",True
53720,4293,1,군필자 가산점 제도,제대군인 채용시험시의 가점부여제도는 병역법 또는 군인사법에 의한 군복무를 마치고 전역한 자에게 취업보호실시기관의 채용시험에 응시하는 경우 시험만점의 5퍼센트범위 안에서 가점혜택을 부여하던 제도로 헌법소원심판에서 1999년 12월 23일 재판관 전원 일치로 위헌 결정되어 효력을 상실하였다. 2001년 1월 4일부터 병역법 또는 군인사법에 의한 군복무를 마치고 전역한 자에게 취업보호실시기관의 채용시험에 응시하는 경우 응시상한 연령을 3세의 범위안에서 연장하는 제대군인의 응시상한 연령 연장제도로 대체되었다.,제대군인 채용시험시 가점 부여 제도는 병역법 또는 군인사법에 따라 군복무를 마치고 전역한 사람이 취업보호실시기관의 채용시험에 응시할 때 시험만점의 5 퍼센트 범위 안에서 가점 혜택을 부여하던 제도로 1999년 12월 23일 헌법소원심판에서 재판관 전원 일치로 위헌 결정되어 효력을 상실하였다. 2001년 1월 4일부터는 병역법 또는 군인사법에 따라 군복무를 마치고 전역한 자에게 취업보호실시기관의 채용시험에 응시하는 경우 응시상한 연령을 3세의 범위안에서 연장하는 제대군인의 응시상한 연령 연장제도로 대체되었다.,True
